State,Year,Population.12-17,Population.18-25,Population.26+,Totals.Alcohol.Use Disorder Past Year.12-17,Totals.Alcohol.Use Disorder Past Year.18-25,Totals.Alcohol.Use Disorder Past Year.26+,Rates.Alcohol.Use Disorder Past Year.12-17,Rates.Alcohol.Use Disorder Past Year.18-25,Rates.Alcohol.Use Disorder Past Year.26+,Totals.Alcohol.Use Past Month.12-17,Totals.Alcohol.Use Past Month.18-25,Totals.Alcohol.Use Past Month.26+,Rates.Alcohol.Use Past Month.12-17,Rates.Alcohol.Use Past Month.18-25,Rates.Alcohol.Use Past Month.26+,Totals.Tobacco.Cigarette Past Month.12-17,Totals.Tobacco.Cigarette Past Month.18-25,Totals.Tobacco.Cigarette Past Month.26+,Rates.Tobacco.Cigarette Past Month.12-17,Rates.Tobacco.Cigarette Past Month.18-25,Rates.Tobacco.Cigarette Past Month.26+,Totals.Illicit Drugs.Cocaine Used Past Year.12-17,Totals.Illicit Drugs.Cocaine Used Past Year.18-25,Totals.Illicit Drugs.Cocaine Used Past Year.26+,Rates.Illicit Drugs.Cocaine Used Past Year.12-17,Rates.Illicit Drugs.Cocaine Used Past Year.18-25,Rates.Illicit Drugs.Cocaine Used Past Year.26+,Totals.Marijuana.New Users.12-17,Totals.Marijuana.New Users.18-25,Totals.Marijuana.New Users.26+,Rates.Marijuana.New Users.12-17,Rates.Marijuana.New Users.18-25,Rates.Marijuana.New Users.26+,Totals.Marijuana.Used Past Month.12-17,Totals.Marijuana.Used Past Month.18-25,Totals.Marijuana.Used Past Month.26+,Rates.Marijuana.Used Past Month.12-17,Rates.Marijuana.Used Past Month.18-25,Rates.Marijuana.Used Past Month.26+,Totals.Marijuana.Used Past Year.12-17,Totals.Marijuana.Used Past Year.18-25,Totals.Marijuana.Used Past Year.26+,Rates.Marijuana.Used Past Year.12-17,Rates.Marijuana.Used Past Year.18-25,Rates.Marijuana.Used Past Year.26+,Totals.Tobacco.Use Past Month.12-17,Totals.Tobacco.Use Past Month.18-25,Totals.Tobacco.Use Past Month.26+,Rates.Tobacco.Use Past Month.12-17,Rates.Tobacco.Use Past Month.18-25,Rates.Tobacco.Use Past Month.26+
New York,2008,1535172,2262614,12574826,82,410,799,53.117,180.997,63.56,258,1501,7365,168.298,663.191,585.712,126,778,2584,82.15,343.786,205.471,17,165,254,10.861,73.087,20.194,81,81,9,60.525,73.843,1.346,131,522,612,85.013,230.887,48.67,228,823,1048,148.748,363.572,83.372,165,885,2972,107.34,391.349,236.351
New York,2009,1509858,2236966,12648267,75,371,758,49.692,165.97,59.926,253,1490,7371,167.483,665.952,582.758,118,709,2645,77.906,316.995,209.129,15,144,211,9.658,64.245,16.693,76,85,11,57.09,74.308,1.641,130,480,660,85.781,214.614,52.197,216,773,1142,143.2,345.613,90.304,151,815,3004,99.776,364.223,237.529
New York,2010,1497645,2236959,12651349,62,318,716,41.565,141.94,56.567,250,1466,7302,166.807,655.208,577.176,101,667,2676,67.601,298.235,211.514,12,112,184,8.258,50.015,14.524,77,87,16,57.246,72.111,2.352,119,439,668,79.37,196.376,52.83,207,713,1111,138.225,318.57,87.814,133,777,3053,88.726,347.377,241.336
New York,2011,1474700,2242476,12760358,53,292,735,36.089,130.3,57.62,244,1461,7438,165.572,651.676,582.908,85,692,2601,57.577,308.618,203.798,11,126,211,7.465,56.244,16.505,74,91,18,56.847,79.295,2.414,116,479,763,78.636,213.476,59.805,204,782,1239,138.592,348.735,97.117,117,797,3060,79.541,355.343,239.825
New York,2012,1456617,2243318,12875810,47,289,754,32.268,129.021,58.554,209,1427,7704,143.545,636.291,598.324,74,651,2577,50.982,290.165,200.161,9,124,212,6.087,55.343,16.485,74,88,20,58.223,76.579,2.491,118,457,798,81.249,203.655,61.955,213,762,1367,146.237,339.731,106.14,105,771,3092,72.098,343.555,240.117
New York,2013,1440280,2239134,12988411,39,267,795,27.422,119.176,61.182,185,1369,7799,128.559,611.377,600.447,63,588,2642,43.405,262.497,203.409,10,120,250,7.108,53.512,19.278,72,93,21,56.629,76.34,2.807,112,438,870,77.521,195.743,67.018,201,728,1443,139.447,325.158,111.132,85,698,3118,59.012,311.781,240.036
New York,2014,1427531,2228431,13092078,36,258,779,25.103,115.859,59.538,179,1371,7594,125.722,615.091,580.051,59,562,2653,41.316,252.388,202.646,10,140,274,7.31,62.869,20.957,69,100,26,54.306,86.267,3.554,108,506,987,75.509,226.869,75.425,188,801,1530,131.681,359.475,116.849,81,657,3142,57.048,294.664,240.011
New York,2015,1416226,2197628,13150285,31,245,741,22.125,111.563,56.362,161,1376,7626,113.717,625.993,579.902,44,488,2498,31.402,222.225,189.993,6,127,265,4.522,57.674,20.146,72,96,30,55.818,85.376,4.22,103,514,1006,72.787,233.827,76.521,175,812,1503,123.717,369.638,114.325,69,621,3005,48.913,282.597,228.478
New York,2016,1403019,2156021,13244748,25,211,716,17.893,98.013,54.09,138,1338,7720,98.545,620.698,582.889,34,416,2265,24.084,193.038,171.037,6,125,283,4.437,57.929,21.336,68,90,34,52.102,81.576,5.074,95,503,994,67.491,233.469,75.015,167,778,1491,118.789,361.048,112.601,52,562,2685,37.245,260.877,202.738
New York,2017,1375507,2093893,13260774,20,188,680,14.643,89.665,51.276,127,1237,7455,92.295,590.894,562.209,29,379,2042,21.294,180.957,153.994,5,144,290,3.946,68.801,21.833,66,88,35,52.363,83.63,4.938,91,507,1035,66.195,242.221,78.08,172,795,1589,124.914,379.857,119.79,49,525,2432,35.3,250.641,183.365
New York,2018,1348363,2031273,13191928,22,188,645,16.083,92.753,48.918,128,1139,7168,94.999,560.652,543.354,24,326,2053,17.532,160.662,155.662,4,131,282,3.223,64.42,21.374,67,88,47,55.915,85.977,6.288,97,497,1233,72.002,244.5,93.467,177,782,1913,130.902,384.916,145.02,43,461,2469,31.791,226.791,187.165
North Carolina,2002,685632,875677,5204654,39,145,273,56.608,165.397,52.474,111,494,2143,161.247,564.304,411.755,101,402,1507,147.775,458.865,289.463,13,56,95,19.19,64.221,18.301,46,30,4,78.134,68.075,1.055,58,151,190,84.415,172.157,36.594,116,234,315,169.718,266.983,60.515,123,439,1868,179.678,501.347,358.82
North Carolina,2003,701982,889092,5275688,32,124,255,44.956,139.356,48.322,105,482,2214,149.474,542.5,419.666,100,395,1368,141.848,444.646,259.266,9,44,83,12.36,48.985,15.661,39,28,4,64.133,61.962,1.315,52,136,198,73.91,153.329,37.514,102,227,321,145.424,255.32,60.847,121,426,1800,172.03,479.412,341.254
North Carolina,2004,715542,897851,5379787,38,132,316,52.926,146.615,58.665,107,498,2447,149.213,554.78,454.892,99,396,1387,138.678,441.358,257.788,9,51,82,13.053,56.321,15.179,33,26,8,53.132,56.517,1.927,56,135,204,78.243,150.217,37.955,96,244,357,134.759,271.714,66.451,122,437,1719,171.073,486.97,319.501
North Carolina,2005,723206,900033,5515308,35,130,303,48.101,144.741,55.02,105,492,2515,144.721,546.164,456.08,80,380,1435,110.185,422.219,260.207,10,63,94,14.479,69.981,17.021,33,26,7,51.877,55.922,1.712,50,141,209,69.681,156.353,37.976,93,247,369,127.907,274.322,66.877,103,426,1721,141.809,473.567,312.097
North Carolina,2006,728599,907260,5664014,31,140,302,42.194,153.77,53.24,103,486,2521,141.319,535.358,445.044,80,354,1453,109.558,390.439,256.613,9,62,106,12.693,68.36,18.757,36,27,4,53.267,55.018,1.095,45,140,201,62.248,154.646,35.561,86,234,355,118.23,257.861,62.625,98,398,1766,134.098,438.462,311.841
North Carolina,2007,730031,926614,5782173,31,151,328,42.541,163.078,56.694,103,533,2744,141.497,575.16,474.51,80,361,1538,109.907,389.707,265.907,8,57,128,10.589,61.232,22.094,41,32,5,64.608,64.289,1.352,50,153,244,69.071,165.556,42.148,97,252,407,133.348,271.534,70.407,99,408,1841,135.932,440.532,318.422
North Carolina,2008,727969,947518,5878891,25,139,310,33.999,146.469,52.773,93,553,2939,128.268,583.546,499.845,67,360,1572,91.557,379.647,267.336,7,46,105,9.289,49.036,17.909,41,34,5,62.377,66.701,1.324,52,160,264,71.924,168.518,44.864,98,269,423,134.145,283.481,72.034,87,414,1865,120.086,436.951,317.154
North Carolina,2009,723670,986404,5935653,26,136,317,36.244,138.005,53.428,89,584,3072,122.592,592.034,517.597,59,378,1552,82.153,382.984,261.532,6,43,90,8.334,43.686,15.129,36,34,4,53.58,68.498,1.313,51,195,294,70.991,197.213,49.574,90,299,427,123.844,302.617,71.925,80,428,1806,110.856,434.198,304.232
North Carolina,2010,752637,1007676,6102077,29,125,266,38.988,124.245,43.534,96,619,3026,127.275,614.699,495.975,65,368,1461,86.016,364.89,239.391,7,41,77,8.83,40.842,12.63,41,39,4,60.641,78.027,1.323,60,210,282,80.24,208.524,46.25,106,323,423,141.38,320.253,69.386,82,425,1753,108.715,421.88,287.354
North Carolina,2011,757390,1024771,6176978,24,118,245,31.914,115.46,39.676,95,619,3071,124.789,603.999,497.205,56,349,1481,73.541,340.636,239.796,6,44,75,8.432,42.943,12.158,39,35,5,55.55,67.393,1.331,58,198,262,76.909,192.801,42.425,104,316,405,137.254,308.331,65.57,71,405,1755,93.369,395.465,284.125
North Carolina,2012,764610,1041859,6254266,23,129,319,29.701,124.2,51.002,89,597,3245,116.333,572.91,518.807,47,332,1475,61.815,319.119,235.883,5,44,82,6.765,42.394,13.136,37,36,6,52.029,64.652,1.632,51,173,273,66.658,166.364,43.587,97,300,480,126.364,288.107,76.787,61,395,1719,79.715,379.424,274.879
North Carolina,2013,771607,1054654,6339066,20,129,352,25.303,122.004,55.596,78,582,3179,101.694,552.189,501.484,43,304,1408,55.402,288.339,222.096,4,42,71,5.141,40.27,11.184,37,38,7,54.693,68.608,2.029,50,171,326,65.084,161.881,51.478,98,307,580,127.153,291.423,91.537,57,377,1653,73.282,357.301,260.805
North Carolina,2014,777550,1062442,6428523,16,116,306,20.77,108.915,47.526,64,593,3134,81.887,557.702,487.479,34,312,1404,43.466,293.721,218.471,4,54,90,5.329,51.204,13.98,38,43,9,53.514,78.147,2.653,46,202,354,59.73,190.412,55.115,89,332,554,114.412,312.528,86.127,46,380,1701,59.645,357.735,264.565
North Carolina,2015,783879,1053931,6532379,13,95,281,16.193,90.094,43.063,57,564,3091,72.54,534.693,473.2,29,299,1455,37.429,284.049,222.692,3,60,94,3.913,56.67,14.465,37,42,13,51.035,72.711,3.66,46,210,391,58.046,199.216,59.788,85,321,589,108.956,304.837,90.196,46,377,1752,58.872,357.89,268.208
North Carolina,2016,789194,1047806,6651709,10,77,285,13.109,73.376,42.783,70,519,3183,88.112,495.673,478.497,27,268,1410,34.483,255.503,211.934,3,54,100,4.044,51.738,15.073,37,42,15,49.34,69.03,4.082,48,200,425,60.428,190.424,63.954,83,311,630,104.764,297.048,94.706,46,355,1702,58.844,339.048,255.815
North Carolina,2017,791658,1058797,6764669,12,88,312,15.308,82.796,46.064,78,542,3420,98.682,511.476,505.557,25,251,1400,31.021,236.788,207.022,3,51,104,4.286,48.597,15.426,37,40,13,51.837,68.604,3.965,53,204,415,66.632,192.401,61.327,90,323,691,113.959,304.962,102.119,42,334,1724,53.058,315.591,254.926
North Carolina,2018,793730,1067047,6865689,12,93,341,14.679,86.918,49.62,73,586,3644,91.94,549.38,530.745,23,205,1502,29.315,192.584,218.741,3,55,111,3.34,51.701,16.171,42,35,17,61.421,64.583,5.94,54,207,538,68.658,194.06,78.331,101,329,885,127.82,308.739,128.925,38,300,1821,48.459,280.865,265.208
North Dakota,2002,54387,82312,389658,6,22,29,103.299,271.091,74.874,14,60,232,252.281,730.577,594.18,10,35,100,175.323,427.826,257.15,1,5,4,19.538,59.386,10.963,3,3,0,69.59,84.486,0.925,4,13,11,75.777,153.455,29.425,9,24,19,161.848,288.019,49.459,11,41,119,208.779,497.384,304.989
North Dakota,2003,52643,82943,392000,5,23,28,91.496,272.941,71.286,12,63,238,233.857,756.124,607.165,9,36,100,168.212,434.709,256.189,1,5,4,17.942,55.6,11.194,3,3,0,67.481,81.808,1.235,4,12,14,74.929,147.169,34.547,8,24,21,161.132,289.34,53.55,11,41,124,206.885,496.27,316.839
North Dakota,2004,50426,82738,398634,4,20,28,82.281,241.854,70.261,10,62,244,200.367,745.569,611.49,7,35,97,137.78,425.178,242.563,1,4,4,16.961,46.801,11.223,3,3,0,53.455,66.968,1.688,3,9,13,58.15,112.714,32.115,6,20,20,123.193,235.993,49.425,9,41,122,175.654,498.668,306.628
North Dakota,2005,50524,84579,394935,4,19,27,81.768,230.191,67.423,10,62,237,196.57,733.371,600.394,6,34,93,121.86,404.261,236.728,1,4,3,15.551,45.219,8.852,2,3,0,45.088,54.037,1.307,2,9,11,44.932,110.343,28.588,5,18,17,102.733,207.419,41.931,8,40,115,152.58,475.763,292.033
North Dakota,2006,50947,88579,388842,4,20,29,79.162,226.675,74.801,11,67,243,212.102,753.957,623.889,6,35,92,124.254,400.262,236.032,1,4,4,13.167,47.265,10.989,2,3,0,52.139,61.035,0.915,3,11,13,50.18,118.576,34.2,6,20,19,114.818,230.177,48.647,8,42,111,152.978,476.693,286.506
North Dakota,2007,49767,89213,391328,3,20,26,68.583,222.449,67.355,10,67,238,204.315,754.633,608.302,6,36,91,115.58,403.49,233.32,1,4,3,10.729,42.105,8.632,2,3,0,51.15,67.023,0.922,3,10,14,53.393,115.541,34.934,5,22,19,105.144,242.973,47.757,7,44,109,147.138,495.261,279.043
North Dakota,2008,48559,88745,395073,3,18,24,52.888,206.121,60.289,9,64,235,189.776,718.013,594.601,5,32,94,104.164,363.828,238.563,1,3,3,10.491,37.83,6.77,2,3,0,42.82,65.944,0.843,2,9,13,50.577,106.528,33.003,5,20,19,94.171,230.622,48.523,7,41,114,134.645,463.861,288.734
North Dakota,2009,47211,92922,397148,2,18,25,45.539,197.554,61.808,8,65,249,165.768,702.807,626.427,5,31,86,102.704,335.294,217.333,0,2,2,9.972,26.897,5.76,2,3,0,45.227,61.355,1.279,2,9,11,44.013,99.789,27.075,5,21,19,98.41,225.477,48.86,6,39,109,131.025,423.635,274.741
North Dakota,2010,49024,89035,423460,2,18,29,36.699,205.995,69.43,7,64,260,133.707,722.075,615.071,4,31,90,91.402,351.226,213.647,0,2,3,7.4,25.806,7.091,2,3,0,49.049,61.069,1.44,3,11,10,55.367,118.746,24.749,6,21,22,117.743,237.708,52.998,6,39,107,118.489,441.605,252.749
North Dakota,2011,48873,91747,430829,2,18,30,37.233,197.047,69.129,6,65,266,127.788,710.172,618.183,4,33,105,89.213,360.332,242.923,0,3,4,6.941,34.994,8.149,2,3,0,45.192,68.158,1.577,3,13,13,60.163,144.436,30.719,6,25,25,112.622,272.498,57.336,6,41,123,113.005,452.024,286.17
North Dakota,2012,49581,96345,439830,2,17,30,45.672,175.73,68.676,6,68,272,117.181,707.587,617.892,4,34,109,81.026,349.141,247.863,0,3,5,6.469,33.047,10.84,2,4,1,39.464,69.52,1.851,3,14,14,51.912,140.415,32.568,5,27,27,97.884,276.629,60.627,6,45,130,111.381,464.788,296.145
North Dakota,2013,50733,100601,448656,2,15,30,35.376,146.907,66.927,6,70,277,109.23,700.006,616.711,4,35,109,74.981,343.505,242.323,0,3,4,4.665,31.792,9.467,2,4,1,42.422,64.344,2.064,3,14,18,55.963,140.541,39.482,5,27,29,102.529,267.556,65.526,5,45,130,103.805,450.65,290.325
North Dakota,2014,51690,103308,457339,2,14,28,29.569,131.906,61.473,6,73,281,118.477,702.011,615.086,4,32,111,73.146,312.69,241.709,0,4,3,5.628,34.525,7.438,2,4,1,49.115,66.754,2.571,3,15,18,62.11,147.704,39.329,6,28,27,117.933,266.521,58.98,5,44,137,98.313,423.769,299.801
North Dakota,2015,52111,102161,463569,1,13,29,28.204,127.351,61.678,6,70,294,119.369,686.83,634.339,3,27,105,59.605,266.366,226.242,0,4,3,8.063,38.44,7.168,2,5,1,46.11,78.78,3.429,3,14,18,56.307,139.215,37.978,6,25,29,119.871,245.913,63.366,4,39,136,75.114,383.674,293.297
